date,emp_id,name,department,site,shift,status,punch_in,punch_out,hours_worked,gps_location_match,base_salary
2024-02-12,EMP0117,Employee_117,Reception,Site_Alpha,Night,Present,08:44,19:12,9.7,True,15000
2024-02-12,EMP0118,Employee_118,Reception,Site_Beta,Night,Absent,,,0.0,,20000
2024-02-12,EMP0119,Employee_119,Security,Site_Alpha,Afternoon,Present,08:21,19:38,9.4,True,15000
2024-02-12,EMP0120,Employee_120,Maintenance,Site_Gamma,Afternoon,Absent,,,0.0,,22000
2024-02-12,EMP0121,Employee_121,Housekeeping,Site_Beta,Night,Present,09:11,17:16,9.7,True,22000
2024-02-12,EMP0122,Employee_122,Housekeeping,Site_Beta,Morning,Late,10:50,19:47,7.0,True,15000
2024-02-12,EMP0123,Employee_123,Reception,Site_Epsilon,Night,Late,10:03,17:25,7.3,True,18000
2024-02-12,EMP0124,Employee_124,Reception,Site_Epsilon,Morning,Present,07:01,18:40,10.4,True,18000
2024-02-12,EMP0125,Employee_125,Reception,Site_Gamma,Afternoon,Absent,,,0.0,,20000
2024-02-12,EMP0126,Employee_126,Security,Site_Delta,Afternoon,Present,08:18,19:14,8.2,True,25000
2024-02-12,EMP0127,Employee_127,Housekeeping,Site_Alpha,Afternoon,Present,09:19,19:43,8.9,True,20000
2024-02-12,EMP0128,Employee_128,Maintenance,Site_Delta,Night,Late,11:44,19:46,5.7,True,20000
2024-02-12,EMP0129,Employee_129,Reception,Site_Gamma,Morning,Present,08:54,20:29,7.9,True,22000
2024-02-12,EMP0130,Employee_130,Reception,Site_Alpha,Morning,Present,09:17,20:09,9.9,True,22000
2024-02-12,EMP0131,Employee_131,Maintenance,Site_Epsilon,Afternoon,Present,07:42,19:06,9.2,False,20000
2024-02-12,EMP0132,Employee_132,Security,Site_Delta,Afternoon,Present,09:55,17:01,7.6,True,15000
2024-02-12,EMP0133,Employee_133,Security,Site_Epsilon,Night,Present,08:11,18:37,9.2,True,22000
2024-02-12,EMP0134,Employee_134,Maintenance,Site_Beta,Night,Present,07:07,18:32,7.9,True,20000
2024-02-12,EMP0135,Employee_135,Housekeeping,Site_Beta,Night,Present,09:30,17:58,10.1,True,20000
2024-02-12,EMP0136,Employee_136,Housekeeping,Site_Alpha,Night,Present,07:00,19:41,8.6,True,15000
2024-02-12,EMP0137,Employee_137,Maintenance,Site_Delta,Morning,Present,08:49,19:14,8.3,True,25000
2024-02-12,EMP0138,Employee_138,Maintenance,Site_Beta,Morning,Late,11:07,19:09,7.5,True,20000
2024-02-12,EMP0139,Employee_139,Maintenance,Site_Delta,Morning,Present,07:58,19:17,7.7,True,18000
2024-02-12,EMP0140,Employee_140,Housekeeping,Site_Epsilon,Afternoon,Present,09:49,17:26,10.1,True,25000
2024-02-12,EMP0141,Employee_141,Maintenance,Site_Beta,Afternoon,Absent,,,0.0,,22000
2024-02-12,EMP0142,Employee_142,Maintenance,Site_Gamma,Morning,Present,08:39,19:15,8.5,True,22000
2024-02-12,EMP0143,Employee_143,Security,Site_Beta,Morning,Present,09:58,19:54,8.5,False,22000
2024-02-12,EMP0144,Employee_144,Maintenance,Site_Alpha,Afternoon,Present,09:46,17:09,9.1,True,15000
2024-02-12,EMP0145,Employee_145,Maintenance,Site_Epsilon,Morning,Present,07:11,20:19,9.4,True,22000
2024-02-12,EMP0146,Employee_146,Maintenance,Site_Gamma,Night,Present,07:20,19:16,9.8,True,22000
2024-02-12,EMP0147,Employee_147,Maintenance,Site_Alpha,Night,Present,07:49,20:40,10.4,True,18000
2024-02-12,EMP0148,Employee_148,Reception,Site_Alpha,Night,Present,07:28,17:39,8.6,True,25000
2024-02-12,EMP0149,Employee_149,Maintenance,Site_Epsilon,Morning,Present,08:59,18:24,9.5,True,15000
2024-02-12,EMP0150,Employee_150,Reception,Site_Gamma,Night,Present,08:45,18:08,8.8,True,22000
2024-02-12,EMP0151,Employee_151,Security,Site_Beta,Morning,Present,08:38,17:16,9.7,False,15000
2024-02-12,EMP0152,Employee_152,Maintenance,Site_Delta,Morning,Present,09:54,18:28,9.3,True,15000
2024-02-12,EMP0153,Employee_153,Housekeeping,Site_Epsilon,Morning,Present,08:10,18:39,9.3,True,22000
2024-02-12,EMP0154,Employee_154,Reception,Site_Gamma,Night,Present,08:36,17:51,9.1,True,25000
2024-02-12,EMP0155,Employee_155,Reception,Site_Epsilon,Night,Present,09:51,18:32,10.2,True,18000
2024-02-12,EMP0156,Employee_156,Reception,Site_Alpha,Afternoon,Present,09:09,18:25,9.9,True,25000
2024-02-12,EMP0157,Employee_157,Reception,Site_Gamma,Morning,Present,08:51,19:06,8.4,True,20000
2024-02-12,EMP0158,Employee_158,Housekeeping,Site_Delta,Afternoon,Present,08:59,19:28,10.1,True,18000
2024-02-12,EMP0159,Employee_159,Maintenance,Site_Alpha,Night,Present,08:06,19:41,8.5,True,20000
2024-02-12,EMP0160,Employee_160,Maintenance,Site_Alpha,Afternoon,Absent,,,0.0,,20000
2024-02-12,EMP0161,Employee_161,Housekeeping,Site_Alpha,Afternoon,Present,09:28,18:04,9.9,True,15000
2024-02-12,EMP0162,Employee_162,Housekeeping,Site_Epsilon,Morning,Present,08:21,20:56,7.7,True,15000
2024-02-12,EMP0163,Employee_163,Maintenance,Site_Beta,Morning,Present,08:24,19:40,7.7,True,25000
2024-02-12,EMP0164,Employee_164,Housekeeping,Site_Alpha,Night,Present,07:50,17:10,9.0,True,18000
2024-02-12,EMP0165,Employee_165,Housekeeping,Site_Beta,Afternoon,Present,09:22,20:03,9.8,True,18000
2024-02-12,EMP0166,Employee_166,Security,Site_Gamma,Morning,Present,08:14,17:55,9.4,True,18000
2024-02-12,EMP0167,Employee_167,Maintenance,Site_Beta,Morning,Present,09:00,19:57,8.1,True,15000
2024-02-12,EMP0168,Employee_168,Housekeeping,Site_Alpha,Afternoon,Late,12:13,17:46,6.4,True,18000
2024-02-12,EMP0169,Employee_169,Maintenance,Site_Alpha,Morning,Present,09:10,20:18,9.5,True,20000
2024-02-12,EMP0170,Employee_170,Security,Site_Beta,Night,Present,07:25,20:20,8.1,True,22000
2024-02-12,EMP0171,Employee_171,Security,Site_Alpha,Afternoon,Late,10:42,18:48,7.0,True,22000
2024-02-12,EMP0172,Employee_172,Maintenance,Site_Epsilon,Night,Present,07:54,17:28,8.5,True,15000
2024-02-12,EMP0173,Employee_173,Reception,Site_Epsilon,Morning,Present,08:55,19:16,9.5,True,25000
2024-02-12,EMP0174,Employee_174,Security,Site_Epsilon,Afternoon,Present,07:37,20:42,8.3,True,22000
2024-02-12,EMP0175,Employee_175,Security,Site_Alpha,Afternoon,Present,09:24,18:40,8.3,True,22000
2024-02-12,EMP0176,Employee_176,Reception,Site_Alpha,Afternoon,Present,09:59,18:49,9.0,True,22000
2024-02-12,EMP0177,Employee_177,Security,Site_Alpha,Afternoon,Present,08:28,18:42,9.4,True,25000
2024-02-12,EMP0178,Employee_178,Housekeeping,Site_Alpha,Morning,Present,08:03,19:43,7.8,True,20000
2024-02-12,EMP0179,Employee_179,Maintenance,Site_Delta,Night,Present,09:58,17:50,7.6,True,25000
2024-02-12,EMP0180,Employee_180,Maintenance,Site_Delta,Night,Present,08:28,18:01,8.9,True,25000
2024-02-12,EMP0181,Employee_181,Reception,Site_Alpha,Night,Present,09:23,20:27,10.4,True,15000
2024-02-12,EMP0182,Employee_182,Housekeeping,Site_Delta,Afternoon,Present,08:46,20:43,8.6,False,18000
2024-02-12,EMP0183,Employee_183,Reception,Site_Gamma,Afternoon,Present,08:03,19:15,8.3,False,22000
2024-02-12,EMP0184,Employee_184,Reception,Site_Alpha,Afternoon,Present,07:25,19:21,8.9,True,22000
2024-02-12,EMP0185,Employee_185,Maintenance,Site_Gamma,Afternoon,Present,08:54,20:23,9.7,True,18000
2024-02-12,EMP0186,Employee_186,Reception,Site_Alpha,Morning,Present,09:41,20:30,10.4,True,15000
2024-02-12,EMP0187,Employee_187,Security,Site_Delta,Morning,Present,07:27,19:39,,True,20000
2024-02-12,EMP0188,Employee_188,Housekeeping,Site_Epsilon,Morning,Present,07:15,17:39,9.9,True,25000
2024-02-12,EMP0189,Employee_189,Maintenance,Site_Alpha,Afternoon,Present,09:11,17:19,9.6,True,20000
2024-02-12,EMP0190,Employee_190,Reception,Site_Alpha,Afternoon,Late,10:53,18:53,5.8,True,25000
2024-02-12,EMP0191,Employee_191,Maintenance,Site_Gamma,Morning,Present,08:14,17:20,8.1,True,25000
2024-02-12,EMP0192,Employee_192,Housekeeping,Site_Beta,Night,Present,09:38,17:31,9.6,True,22000
2024-02-12,EMP0193,Employee_193,Housekeeping,Site_Alpha,Afternoon,Late,11:09,19:12,5.2,True,25000
2024-02-12,EMP0194,Employee_194,Maintenance,Site_Alpha,Afternoon,Present,09:24,17:22,10.1,True,25000
2024-02-12,EMP0195,Employee_195,Housekeeping,Site_Delta,Night,Late,10:27,18:07,6.0,True,25000
2024-02-12,EMP0196,Employee_196,Security,Site_Epsilon,Night,Present,08:54,20:03,8.5,True,20000
2024-02-12,EMP0197,Employee_197,Security,Site_Beta,Afternoon,Present,08:42,20:28,9.3,True,20000
2024-02-12,EMP0198,Employee_198,Maintenance,Site_Gamma,Morning,Present,09:18,20:28,7.6,True,18000
2024-02-12,EMP0199,Employee_199,Housekeeping,Site_Epsilon,Night,Present,07:35,20:17,9.3,True,22000
2024-02-12,EMP0200,Employee_200,Security,Site_Beta,Night,Late,10:38,19:14,5.0,True,15000
2024-02-13,EMP0001,Employee_1,Reception,Site_Delta,Morning,Present,08:34,19:45,8.9,True,20000
2024-02-13,EMP0002,Employee_2,Maintenance,Site_Delta,Afternoon,Present,09:09,19:49,8.2,True,25000
2024-02-13,EMP0003,Employee_3,Housekeeping,Site_Delta,Morning,Present,09:47,20:34,,True,20000
2024-02-13,EMP0004,Employee_4,Reception,Site_Delta,Morning,Present,08:58,18:44,8.2,True,22000
2024-02-13,EMP0005,Employee_5,Maintenance,Site_Delta,Night,Absent,,,0.0,,18000
2024-02-13,EMP0006,Employee_6,Reception,Site_Beta,Night,Present,08:04,19:16,9.0,True,25000
2024-02-13,EMP0007,Employee_7,Security,Site_Delta,Night,Absent,,,0.0,,25000
2024-02-13,EMP0008,Employee_8,Security,Site_Alpha,Night,Present,07:54,18:24,8.9,True,22000
2024-02-13,EMP0009,Employee_9,Housekeeping,Site_Delta,Morning,Present,07:53,19:24,8.8,True,15000
2024-02-13,EMP0010,Employee_10,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,18000
2024-02-13,EMP0011,Employee_11,Reception,Site_Gamma,Afternoon,Present,09:10,18:18,9.8,True,22000
2024-02-13,EMP0012,Employee_12,Maintenance,Site_Delta,Afternoon,Absent,,,0.0,,15000
2024-02-13,EMP0013,Employee_13,Reception,Site_Alpha,Night,Present,07:41,18:28,7.7,True,25000
2024-02-13,EMP0014,Employee_14,Security,Site_Gamma,Morning,Present,08:42,18:42,9.9,True,15000
2024-02-13,EMP0015,Employee_15,Security,Site_Alpha,Morning,Present,09:26,18:30,10.5,True,18000
2024-02-13,EMP0016,Employee_16,Security,Site_Epsilon,Morning,Present,09:53,17:23,7.8,True,18000
2024-02-13,EMP0017,Employee_17,Housekeeping,Site_Delta,Night,Present,08:51,17:01,8.3,True,15000
2024-02-13,EMP0018,Employee_18,Housekeeping,Site_Delta,Night,Present,08:46,19:18,9.3,True,20000
2024-02-13,EMP0019,Employee_19,Maintenance,Site_Beta,Night,Present,09:04,19:06,9.3,True,25000
2024-02-13,EMP0020,Employee_20,Security,Site_Beta,Afternoon,Present,07:31,17:55,9.6,True,15000
2024-02-13,EMP0021,Employee_21,Security,Site_Gamma,Night,Present,09:10,20:50,10.0,True,22000
2024-02-13,EMP0022,Employee_22,Reception,Site_Beta,Morning,Present,09:54,20:43,7.6,True,25000
2024-02-13,EMP0023,Employee_23,Housekeeping,Site_Alpha,Night,Absent,,,0.0,,20000
2024-02-13,EMP0024,Employee_24,Security,Site_Epsilon,Morning,Present,08:19,17:27,10.2,True,20000
2024-02-13,EMP0025,Employee_25,Reception,Site_Gamma,Morning,Present,07:06,20:48,8.9,True,25000
2024-02-13,EMP0026,Employee_26,Maintenance,Site_Alpha,Afternoon,Present,07:00,20:56,10.1,True,22000
2024-02-13,EMP0027,Employee_27,Security,Site_Delta,Afternoon,Absent,,,0.0,,22000
2024-02-13,EMP0028,Employee_28,Housekeeping,Site_Delta,Morning,Present,09:47,19:35,8.0,True,25000
2024-02-13,EMP0029,Employee_29,Maintenance,Site_Epsilon,Night,Present,09:41,20:31,9.6,True,22000
2024-02-13,EMP0030,Employee_30,Reception,Site_Delta,Night,Present,09:30,18:18,10.5,False,25000
2024-02-13,EMP0031,Employee_31,Maintenance,Site_Gamma,Morning,Present,07:23,17:47,9.9,True,15000
2024-02-13,EMP0032,Employee_32,Maintenance,Site_Delta,Morning,Present,08:37,20:11,9.8,True,22000
2024-02-13,EMP0033,Employee_33,Reception,Site_Gamma,Morning,Present,09:59,20:26,8.3,True,22000
2024-02-13,EMP0034,Employee_34,Maintenance,Site_Beta,Afternoon,Present,09:53,19:55,9.0,True,18000
2024-02-13,EMP0035,Employee_35,Maintenance,Site_Gamma,Afternoon,Absent,,,0.0,,20000
2024-02-13,EMP0036,Employee_36,Maintenance,Site_Epsilon,Morning,Present,09:02,17:00,7.9,True,25000
2024-02-13,EMP0037,Employee_37,Housekeeping,Site_Alpha,Morning,Present,07:16,18:09,8.8,True,22000
2024-02-13,EMP0038,Employee_38,Reception,Site_Epsilon,Morning,Present,08:03,19:36,8.4,True,22000
2024-02-13,EMP0039,Employee_39,Reception,Site_Delta,Morning,Present,07:15,19:47,8.6,True,15000
2024-02-13,EMP0040,Employee_40,Maintenance,Site_Beta,Afternoon,Present,09:50,18:05,8.2,True,18000
2024-02-13,EMP0041,Employee_41,Maintenance,Site_Epsilon,Afternoon,Present,08:41,19:30,8.7,True,22000
2024-02-13,EMP0042,Employee_42,Maintenance,Site_Delta,Night,Present,08:55,17:13,9.4,True,25000
2024-02-13,EMP0043,Employee_43,Maintenance,Site_Gamma,Night,Present,08:51,18:10,10.2,True,22000
2024-02-13,EMP0044,Employee_44,Maintenance,Site_Gamma,Afternoon,Present,09:48,18:39,9.0,True,18000
2024-02-13,EMP0045,Employee_45,Security,Site_Beta,Afternoon,Present,07:52,19:09,9.5,True,15000
2024-02-13,EMP0046,Employee_46,Housekeeping,Site_Beta,Morning,Present,07:16,18:06,9.7,True,22000
2024-02-13,EMP0047,Employee_47,Maintenance,Site_Epsilon,Night,Present,08:50,20:20,10.3,True,25000
2024-02-13,EMP0048,Employee_48,Maintenance,Site_Alpha,Morning,Present,07:56,18:23,7.6,True,20000
2024-02-13,EMP0049,Employee_49,Housekeeping,Site_Gamma,Morning,Present,09:20,19:46,9.1,True,20000
2024-02-13,EMP0050,Employee_50,Security,Site_Epsilon,Morning,Present,09:10,19:02,8.9,True,20000
2024-02-13,EMP0051,Employee_51,Security,Site_Alpha,Night,Present,08:11,19:47,8.5,True,20000
2024-02-13,EMP0052,Employee_52,Housekeeping,Site_Delta,Morning,Present,07:55,20:01,9.8,True,15000
2024-02-13,EMP0053,Employee_53,Maintenance,Site_Delta,Afternoon,Present,09:23,20:46,8.2,False,22000
2024-02-13,EMP0054,Employee_54,Maintenance,Site_Beta,Morning,Present,08:34,18:52,9.5,True,20000
2024-02-13,EMP0055,Employee_55,Reception,Site_Alpha,Morning,Present,09:42,17:26,10.5,True,22000
2024-02-13,EMP0056,Employee_56,Reception,Site_Alpha,Night,Present,07:23,18:54,7.9,True,15000
2024-02-13,EMP0057,Employee_57,Housekeeping,Site_Beta,Night,Present,07:53,19:49,7.8,True,20000
2024-02-13,EMP0058,Employee_58,Security,Site_Beta,Morning,Present,08:30,19:48,8.6,True,25000
2024-02-13,EMP0059,Employee_59,Reception,Site_Epsilon,Night,Present,09:26,18:47,9.0,True,25000
2024-02-13,EMP0060,Employee_60,Housekeeping,Site_Epsilon,Afternoon,Present,09:37,20:00,9.1,True,22000
2024-02-13,EMP0061,Employee_61,Reception,Site_Gamma,Night,Present,08:15,18:34,10.3,True,22000
2024-02-13,EMP0062,Employee_62,Maintenance,Site_Epsilon,Night,Absent,,,0.0,,15000
2024-02-13,EMP0063,Employee_63,Security,Site_Beta,Night,Present,09:09,18:42,10.1,True,18000
2024-02-13,EMP0064,Employee_64,Maintenance,Site_Alpha,Morning,Present,08:44,19:54,8.1,True,18000
2024-02-13,EMP0065,Employee_65,Housekeeping,Site_Epsilon,Morning,Present,08:17,19:21,7.8,True,18000
2024-02-13,EMP0066,Employee_66,Security,Site_Delta,Afternoon,Absent,,,0.0,,25000
2024-02-13,EMP0067,Employee_67,Reception,Site_Gamma,Morning,Present,07:09,17:34,10.4,True,18000
2024-02-13,EMP0068,Employee_68,Maintenance,Site_Gamma,Night,Present,08:53,19:43,8.3,True,22000
2024-02-13,EMP0069,Employee_69,Security,Site_Beta,Afternoon,Present,09:46,20:07,8.1,True,25000
2024-02-13,EMP0070,Employee_70,Housekeeping,Site_Delta,Morning,Present,09:56,20:02,10.2,True,25000
2024-02-13,EMP0071,Employee_71,Housekeeping,Site_Beta,Afternoon,Present,09:12,19:21,7.7,True,18000
2024-02-13,EMP0072,Employee_72,Security,Site_Alpha,Morning,Present,09:12,18:39,7.9,True,20000
2024-02-13,EMP0073,Employee_73,Maintenance,Site_Delta,Morning,Absent,,,0.0,,22000
2024-02-13,EMP0074,Employee_74,Maintenance,Site_Delta,Afternoon,Present,09:24,17:19,9.6,True,25000
2024-02-13,EMP0075,Employee_75,Reception,Site_Delta,Morning,Present,08:50,17:48,7.7,True,25000
2024-02-13,EMP0076,Employee_76,Security,Site_Delta,Night,Present,07:23,20:38,8.5,True,20000
2024-02-13,EMP0077,Employee_77,Maintenance,Site_Alpha,Morning,Present,07:20,17:43,9.2,True,18000
2024-02-13,EMP0078,Employee_78,Security,Site_Gamma,Night,Present,07:20,18:35,9.1,True,15000
2024-02-13,EMP0079,Employee_79,Housekeeping,Site_Delta,Night,Present,07:43,20:48,7.6,True,22000
2024-02-13,EMP0080,Employee_80,Maintenance,Site_Beta,Night,Late,10:29,17:18,6.5,True,22000
2024-02-13,EMP0081,Employee_81,Reception,Site_Alpha,Afternoon,Present,07:45,20:01,8.2,True,20000
2024-02-13,EMP0082,Employee_82,Reception,Site_Gamma,Afternoon,Present,09:41,19:35,9.5,True,15000
2024-02-13,EMP0083,Employee_83,Housekeeping,Site_Gamma,Afternoon,Present,08:13,20:08,9.8,True,22000
2024-02-13,EMP0084,Employee_84,Maintenance,Site_Delta,Night,Present,09:45,20:31,10.1,True,15000
2024-02-13,EMP0085,Employee_85,Reception,Site_Alpha,Afternoon,Present,07:49,17:45,9.3,True,20000
2024-02-13,EMP0086,Employee_86,Maintenance,Site_Alpha,Afternoon,Present,08:14,19:44,8.2,True,25000
2024-02-13,EMP0087,Employee_87,Security,Site_Epsilon,Afternoon,Absent,,,0.0,,22000
2024-02-13,EMP0088,Employee_88,Security,Site_Beta,Night,Present,08:21,20:32,9.6,True,20000
2024-02-13,EMP0089,Employee_89,Reception,Site_Delta,Morning,Present,07:35,17:04,9.9,True,18000
2024-02-13,EMP0090,Employee_90,Maintenance,Site_Epsilon,Morning,Present,08:10,17:45,10.4,True,20000
2024-02-13,EMP0091,Employee_91,Reception,Site_Delta,Morning,Present,07:24,19:39,9.6,True,15000
2024-02-13,EMP0092,Employee_92,Housekeeping,Site_Beta,Afternoon,Present,07:08,18:06,7.9,True,25000
2024-02-13,EMP0093,Employee_93,Security,Site_Epsilon,Afternoon,Present,07:19,18:45,8.2,True,15000
2024-02-13,EMP0094,Employee_94,Housekeeping,Site_Alpha,Afternoon,Late,12:34,19:05,7.2,True,15000
2024-02-13,EMP0095,Employee_95,Housekeeping,Site_Delta,Night,Present,09:51,18:01,8.7,False,20000
2024-02-13,EMP0096,Employee_96,Maintenance,Site_Delta,Afternoon,Present,08:22,18:55,8.9,True,22000
2024-02-13,EMP0097,Employee_97,Housekeeping,Site_Delta,Night,Present,09:06,17:36,8.5,True,18000
2024-02-13,EMP0098,Employee_98,Reception,Site_Beta,Night,Present,07:29,18:48,8.5,True,25000
2024-02-13,EMP0099,Employee_99,Housekeeping,Site_Alpha,Afternoon,Late,10:09,17:34,6.6,True,22000
2024-02-13,EMP0100,Employee_100,Maintenance,Site_Epsilon,Afternoon,Present,09:28,17:11,7.6,True,15000
2024-02-13,EMP0101,Employee_101,Maintenance,Site_Gamma,Night,Late,10:53,19:19,5.0,True,25000
2024-02-13,EMP0102,Employee_102,Reception,Site_Beta,Afternoon,Late,11:24,19:24,5.2,True,25000
2024-02-13,EMP0103,Employee_103,Reception,Site_Gamma,Afternoon,Present,08:02,20:31,7.9,True,25000
2024-02-13,EMP0104,Employee_104,Reception,Site_Delta,Afternoon,Present,09:18,19:03,9.6,True,18000
2024-02-13,EMP0105,Employee_105,Housekeeping,Site_Epsilon,Afternoon,Present,08:47,18:44,9.6,True,18000
2024-02-13,EMP0106,Employee_106,Reception,Site_Alpha,Afternoon,Present,07:23,17:07,10.4,True,22000
2024-02-13,EMP0107,Employee_107,Reception,Site_Delta,Night,Present,08:04,17:19,10.0,True,18000
2024-02-13,EMP0108,Employee_108,Reception,Site_Alpha,Morning,Present,07:31,18:02,,True,25000
2024-02-13,EMP0109,Employee_109,Maintenance,Site_Alpha,Afternoon,Present,09:21,17:13,8.2,True,15000
2024-02-13,EMP0110,Employee_110,Reception,Site_Alpha,Night,Present,08:12,17:55,10.1,True,18000
2024-02-13,EMP0111,Employee_111,Reception,Site_Beta,Morning,Absent,,,0.0,,22000
2024-02-13,EMP0112,Employee_112,Maintenance,Site_Gamma,Night,Present,08:00,20:19,7.8,True,22000
2024-02-13,EMP0113,Employee_113,Security,Site_Gamma,Night,Present,09:43,20:26,8.5,True,25000
2024-02-13,EMP0114,Employee_114,Reception,Site_Gamma,Night,Present,08:14,19:30,8.3,True,22000
2024-02-13,EMP0115,Employee_115,Security,Site_Epsilon,Morning,Present,08:55,17:44,7.5,True,18000
2024-02-13,EMP0116,Employee_116,Maintenance,Site_Beta,Night,Present,08:09,20:31,8.6,True,15000
2024-02-13,EMP0117,Employee_117,Reception,Site_Alpha,Night,Present,09:15,17:17,8.7,False,15000
2024-02-13,EMP0118,Employee_118,Reception,Site_Beta,Night,Present,07:14,19:49,9.4,True,20000
2024-02-13,EMP0119,Employee_119,Security,Site_Alpha,Afternoon,Late,11:32,19:43,6.8,True,15000
2024-02-13,EMP0120,Employee_120,Maintenance,Site_Gamma,Afternoon,Absent,,,0.0,,22000
2024-02-13,EMP0121,Employee_121,Housekeeping,Site_Beta,Night,Present,09:18,18:03,7.8,True,22000
2024-02-13,EMP0122,Employee_122,Housekeeping,Site_Beta,Morning,Present,09:01,18:13,8.0,True,15000
2024-02-13,EMP0123,Employee_123,Reception,Site_Epsilon,Night,Absent,,,0.0,,18000
2024-02-13,EMP0124,Employee_124,Reception,Site_Epsilon,Morning,Present,09:35,17:25,9.7,True,18000
2024-02-13,EMP0125,Employee_125,Reception,Site_Gamma,Afternoon,Present,08:49,19:02,8.9,True,20000
2024-02-13,EMP0126,Employee_126,Security,Site_Delta,Afternoon,Late,12:37,17:24,7.0,True,25000
2024-02-13,EMP0127,Employee_127,Housekeeping,Site_Alpha,Afternoon,Present,09:22,17:17,8.7,True,20000
2024-02-13,EMP0128,Employee_128,Maintenance,Site_Delta,Night,Present,09:09,19:12,9.7,True,20000
2024-02-13,EMP0129,Employee_129,Reception,Site_Gamma,Morning,Present,09:56,20:50,10.4,False,22000
2024-02-13,EMP0130,Employee_130,Reception,Site_Alpha,Morning,Late,11:54,19:31,5.2,True,22000
2024-02-13,EMP0131,Employee_131,Maintenance,Site_Epsilon,Afternoon,Present,07:24,19:14,8.4,True,20000
2024-02-13,EMP0132,Employee_132,Security,Site_Delta,Afternoon,Present,08:18,18:46,10.4,True,15000
2024-02-13,EMP0133,Employee_133,Security,Site_Epsilon,Night,Present,09:58,20:18,8.5,True,22000
2024-02-13,EMP0134,Employee_134,Maintenance,Site_Beta,Night,Present,09:23,19:00,10.4,True,20000
2024-02-13,EMP0135,Employee_135,Housekeeping,Site_Beta,Night,Present,09:39,17:27,9.7,True,20000
2024-02-13,EMP0136,Employee_136,Housekeeping,Site_Alpha,Night,Present,08:27,19:08,9.9,True,15000
2024-02-13,EMP0137,Employee_137,Maintenance,Site_Delta,Morning,Present,07:26,17:02,10.4,True,25000
2024-02-13,EMP0138,Employee_138,Maintenance,Site_Beta,Morning,Present,07:16,19:03,9.4,True,20000
2024-02-13,EMP0139,Employee_139,Maintenance,Site_Delta,Morning,Present,09:19,20:02,8.0,True,18000
2024-02-13,EMP0140,Employee_140,Housekeeping,Site_Epsilon,Afternoon,Present,08:07,20:03,9.9,False,25000
2024-02-13,EMP0141,Employee_141,Maintenance,Site_Beta,Afternoon,Present,07:21,19:58,10.2,True,22000
2024-02-13,EMP0142,Employee_142,Maintenance,Site_Gamma,Morning,Present,08:47,17:28,8.8,True,22000
2024-02-13,EMP0143,Employee_143,Security,Site_Beta,Morning,Present,09:22,19:59,7.7,True,22000
2024-02-13,EMP0144,Employee_144,Maintenance,Site_Alpha,Afternoon,Present,07:24,18:28,9.3,True,15000
2024-02-13,EMP0145,Employee_145,Maintenance,Site_Epsilon,Morning,Present,09:10,17:28,8.1,True,22000
2024-02-13,EMP0146,Employee_146,Maintenance,Site_Gamma,Night,Present,09:47,20:39,9.4,True,22000
2024-02-13,EMP0147,Employee_147,Maintenance,Site_Alpha,Night,Present,09:10,20:41,9.5,True,18000
2024-02-13,EMP0148,Employee_148,Reception,Site_Alpha,Night,Absent,,,0.0,,25000
2024-02-13,EMP0149,Employee_149,Maintenance,Site_Epsilon,Morning,Present,07:50,20:18,8.7,True,15000
2024-02-13,EMP0150,Employee_150,Reception,Site_Gamma,Night,Present,08:24,19:29,9.2,True,22000
2024-02-13,EMP0151,Employee_151,Security,Site_Beta,Morning,Present,07:35,19:58,8.6,True,15000
2024-02-13,EMP0152,Employee_152,Maintenance,Site_Delta,Morning,Present,08:15,18:22,8.9,False,15000
2024-02-13,EMP0153,Employee_153,Housekeeping,Site_Epsilon,Morning,Present,07:32,20:07,7.5,True,22000
2024-02-13,EMP0154,Employee_154,Reception,Site_Gamma,Night,Present,07:16,18:33,9.5,True,25000
2024-02-13,EMP0155,Employee_155,Reception,Site_Epsilon,Night,Present,07:00,18:11,10.3,True,18000
2024-02-13,EMP0156,Employee_156,Reception,Site_Alpha,Afternoon,Present,08:21,17:34,9.8,True,25000
2024-02-13,EMP0157,Employee_157,Reception,Site_Gamma,Morning,Present,09:02,19:11,9.1,True,20000
2024-02-13,EMP0158,Employee_158,Housekeeping,Site_Delta,Afternoon,Present,07:54,19:12,7.5,True,18000
2024-02-13,EMP0159,Employee_159,Maintenance,Site_Alpha,Night,Present,07:46,18:51,7.7,True,20000
2024-02-13,EMP0160,Employee_160,Maintenance,Site_Alpha,Afternoon,Present,07:06,20:40,8.9,True,20000
2024-02-13,EMP0161,Employee_161,Housekeeping,Site_Alpha,Afternoon,Present,09:44,17:37,10.1,True,15000
2024-02-13,EMP0162,Employee_162,Housekeeping,Site_Epsilon,Morning,Present,07:54,20:56,7.8,True,15000
2024-02-13,EMP0163,Employee_163,Maintenance,Site_Beta,Morning,Present,08:18,19:22,10.3,True,25000
2024-02-13,EMP0164,Employee_164,Housekeeping,Site_Alpha,Night,Present,09:07,19:15,9.0,True,18000
2024-02-13,EMP0165,Employee_165,Housekeeping,Site_Beta,Afternoon,Present,09:41,19:15,7.8,True,18000
2024-02-13,EMP0166,Employee_166,Security,Site_Gamma,Morning,Present,09:51,19:26,9.0,True,18000
